zipcode, month, monthly response-time average
10006,7,71.30902813852806
11232,10,105.58809806801993
10455,10,117.2992262494223
10036,9,225.27857871769098
11206,7,157.21120596206006
11429,4,71.98162461502001
11426,7,144.4472499999998
10024,9,206.4057042668546
11001,9,279.4575411522634
11427,5,76.73358543417366
10105,2,7.3929629629629625
10166,2,0.5077777777777778
11371,2,35.408611111111114
10016,9,246.5708201519725
10122,2,0.27666666666666667
10168,2,0.6863541666666667
10018,8,256.85746213685854
11735,3,732.7941666666667
11366,8,71.37806014692362
11362,6,90.19448859455477
11414,9,170.6168244845827
11102,12,182.33831678941226
11224,7,119.80713604185902
10178,2,35.995
11414,10,741.090060943887
10455,9,140.30217274788717
11572,5,2039.5055555555555
17110,3,732.2391666666666
11427,7,128.9549902419985
10118,2,12.888888888888891
11429,11,267.9566797385617
10472,9,118.05201086107206
10176,2,295.99611111111113
10128,8,241.24454343571185
10463,10,90.0603488606573
10473,12,141.62284683641963
10171,2,290.2438888888889
10167,2,1.6325
11201,12,162.1378978659738
10462,9,158.66555963652195
11420,12,227.64623186701166
11249,10,218.10302453226402
11435,10,150.90228028503586
11229,9,180.4558523245213
10309,12,323.2798808198851
10013,11,151.04031168067974
11422,11,157.45874513172953
10453,9,143.20839325556176
10467,11,135.45926332186306
11371,3,397.5888888888889
11004,7,188.4273480083859
11414,8,518.5787361040566
10169,3,21.926312260536395
11231,9,131.79086873852594
11436,8,78.2128390022675
11361,11,184.30499375367432
10044,6,279.2410875706215
11362,12,246.75959064327466
10119,3,140.54888888888888
10280,6,260.80485465116266
11005,3,141.25187499999998
10000,5,251.62797348484855
10041,2,154.82694444444445
11355,8,126.10667045885451
10471,12,109.04147007426818
11356,12,172.22237674460723
11429,12,320.84754401005955
10009,10,166.36244149720048
10464,12,492.0097745310244
11235,9,130.96065797471454
11433,12,343.2808749516062
10172,2,21.433333333333334
11379,12,212.56739893799224
11413,9,150.65000957854426
10179,2,15.651944444444444
11230,7,155.63461250435344
11241,7,2402.965
10106,2,0.48138888888888887
11109,6,46.84333613916948
10152,2,0.51
11427,11,148.5070643798159
11694,8,127.97202794819368
11375,12,129.8642355920946
11001,3,40.95614236111111
33394,2,20.08
12345,2,20.7175
11413,11,227.05298307528795
11417,11,131.74180964052272
10018,12,367.41983762989594
10468,12,113.54441108530098
11561,4,913.9347222222223
10281,2,120.46666666666667
11374,8,138.06801359084406
11040,6,95.09631481481483
10458,11,132.41447911002368
11412,8,135.52850975547943
11235,8,122.479358677845
10120,2,0.8259722222222222
10303,10,130.76066821294444
10280,5,165.9705525362319
10463,11,153.75622642600933
11415,12,381.6633495033499
11004,11,306.459070881226
11358,10,217.7935128654972
10121,9,988.6380555555555
11691,12,171.56245630258252
11232,8,93.69318749390311
10310,10,132.74623684764293
10306,7,95.22745474528061
10463,8,130.7970381238042
11224,9,166.65035758998428
10110,4,100.93300925925926
10457,12,134.59009868705147
10024,12,224.20946963154864
10020,10,534.1984444444444
10173,2,0.4033333333333333
10110,2,4.495
10452,12,115.85668600185402
11365,8,142.12041131922746
10463,9,121.59879506269593
11040,4,106.6429901960784
10111,2,0.48277777777777775
11421,7,44.15834858044168
11365,11,268.4275701965502
11411,11,193.38939497716893
10112,3,277.10490740740744
10032,9,137.08131489985962
10045,2,0.45944444444444443
11416,8,166.11973015872996
11109,3,7.27731087470449
10308,7,131.72821098358034
92879,3,78.48611111111111
10278,3,6.91165277777778
11426,11,275.188773082942
10107,3,0.7870138888888888
11242,3,8.940238095238094
11001,4,101.38821038251375
10279,3,84.71055555555556
10045,3,47.542685185185185
10170,3,3.86625
10115,3,142.89666666666668
10302,9,148.71115290068826
11692,8,140.49946118991338
10454,12,154.14790669775616
10154,3,15.834583333333335
10005,7,97.68193605870026
10308,10,178.82959615384632
10016,12,209.19838268586477
11228,9,149.56039113104183
11359,3,0.3542063492063492
10018,7,233.3523853560544
10030,12,160.47684043504975
10000,7,220.98909003831423
10106,3,0.15861111111111112
10106,6,573.5028472222224
11590,4,730.8705555555556
10023,12,186.07534471520248
10466,9,15.959522464501445
10075,9,274.92945794753064
10075,10,177.9975264303485
11365,12,99.58894257914898
11433,8,76.18128803803813
10007,12,131.3227119681665
10467,9,140.91992523479996
10174,3,0.7052777777777778
10006,8,53.6426960784314
10172,3,35.65993055555556
10152,3,13.70736111111111
07083,4,734.1186111111111
11360,11,118.16158218125942
56377,4,733.4744444444444
10105,3,35.232277777777774
10048,3,41.84444444444445
10118,5,172.17201388888887
10312,10,156.92297100321628
10168,4,474.4097222222222
11354,12,189.87807665260172
10123,3,3.183333333333333
10006,6,41.73172849462366
11366,10,116.71273255150336
11378,10,94.37265513626835
10007,7,93.2475422183843
10282,6,210.85437975646877
10167,3,20.45
11575,3,93.9336111111111
10075,8,340.7049133619149
11412,9,157.74931119889638
10027,12,165.0663070426378
10014,9,174.92544753086418
10303,9,149.5201569177352
10310,8,166.66359826589627
10307,11,274.33823218599036
11366,12,55.0143047103899
10121,8,1175.3887169312165
10038,9,130.847002636843
11219,8,118.61393852880683
11251,3,0.39444444444444443
11360,12,150.5695908852115
10026,10,142.9045189119314
19013,4,601.5255555555556
10020,8,1137.8616111111112
11001,10,578.6434538152613
10153,3,9.944305555555555
11105,11,139.04940140845022
10152,6,2502.275
10271,3,1.4615079365079366
10168,3,63.603425925925926
10001,12,203.1561603348081
10176,3,20.001666666666665
10463,7,99.25488979644778
10178,3,149.40305555555557
11355,7,106.04225779763405
10175,3,1.0580555555555555
11694,11,186.2259884488449
10460,9,138.0318432925816
10110,3,0.3030555555555555
11693,8,86.69010476978217
10069,5,80.69150304414002
07728,3,11.768055555555556
10470,8,152.69896291683978
10112,6,631.3403703703704
10048,6,1329.7772222222222
10111,3,31.698518518518515
11413,12,314.1038779239765
11572,4,752.31625
10165,3,2.446388888888889
11697,5,192.21536111111112
10120,3,0.35094444444444445
10014,11,157.2056114896126
10278,4,160.38810185185184
10573,4,1080.7391666666667
10281,3,1.1083333333333334
11104,11,130.68057084607534
10103,3,1.078472222222222
11241,3,0.783425925925926
11241,4,178.96604938271605
10312,8,136.37320825473802
11096,4,737.0733333333334
10307,5,100.74799566294912
10041,3,23.238055555555555
10036,12,258.84943955743324
10305,9,102.80037637969093
10158,3,0.19
11428,7,129.9059545152723
10030,11,123.49628790811767
10956,4,713.5247222222222
07110,3,18.782777777777778
10037,9,180.19114942528677
10308,9,175.52550840978603
10314,7,95.2631980519483
11692,7,114.2972635726793
10111,8,3030.922361111111
10453,12,120.13586593181991
10055,3,13.448333333333334
63640,4,734.8
10280,11,233.27204629629628
11360,9,193.0519874804383
10309,10,125.3194399785639
10105,6,1132.1249145299146
10280,9,95.5385218253968
11430,11,1342.3804360916865
11356,7,61.004966147810656
10469,10,112.2830580660407
11228,8,89.86489893211292
10029,11,128.63565897570368
11371,6,1276.2887037037037
10282,8,170.00977011494254
11358,7,109.18035320308361
10464,4,61.315281104457746
11697,4,57.39459876543209
11367,12,270.4735811453572
10305,7,92.13906594030223
11416,12,260.8591106630827
10309,7,67.04118858179788
10281,4,15.59830065359477
07662,5,915.7941666666667
10168,6,190.64061965811968
11005,4,144.16788888888888
10459,12,167.60658409536927
10455,12,119.38842454923098
10009,12,181.1749378426374
10018,10,168.13810453648912
11224,10,120.584123931624
11411,9,187.2734795321635
10171,3,31.81277777777778
10028,12,176.04901175213686
10172,4,58.56388888888889
11212,11,141.5716781430476
10039,8,186.6941833143076
10458,9,136.43098090034448
10471,7,77.51041220010215
11360,8,118.27726815963251
11232,7,70.41470261680703
11109,4,18.940551409618575
11359,4,0.7388888888888889
10115,4,230.69083333333333
10121,4,44.58489898989899
11371,4,19.817777777777778
10120,4,3.162191358024691
10279,5,109.99305555555557
11360,10,187.84360827664437
10310,9,172.78877650063865
10179,4,211.27388888888888
10705,5,815.4044444444445
07660,4,356.7663888888889
10112,4,56.625902777777775
11104,7,133.70833244869053
11366,7,23.061988636363655
10461,11,121.96314849401165
10475,9,139.41321083890114
10471,9,126.44391954787201
00083,4,18.467222222222222
10459,11,138.05637196841542
10303,7,98.148320752818
76096,4,237.14277777777778
10170,4,12.872638888888888
11436,9,89.38877851140442
92108,5,783.0527777777778
11801,5,782.5377777777778
11709,5,782.2861111111112
10034,9,99.81398835874727
10162,4,70.05
10459,10,140.4425708426547
11241,5,362.9482222222222
11791,4,111.38638888888889
10271,4,1.428425925925926
11251,4,2.6818055555555556
11363,10,104.07633148148157
11697,6,188.37748263888892
10119,4,33.94925925925926
10176,4,0.16777777777777778
10106,4,7.564375
55439,4,398.7275
11103,12,114.47756612753759
10040,10,84.47805687767729
11242,4,0.6708333333333334
95128,4,21.218611111111112
11363,8,203.48887739463606
11367,11,145.63443287037023
10045,7,764.1347777777778
10177,4,3.987111111111111
10803,4,381.5733333333333
10032,12,162.17405130325275
17110,5,735.4626388888889
10017,11,184.41393371647516
10178,4,0.24166666666666667
10271,7,824.7872222222222
10454,10,115.89072324966943
10167,4,0.5361111111111111
10465,10,175.70659008787015
10040,12,107.74675256303713
11109,7,73.39741666666666
10119,8,1757.6345555555556
11228,7,66.93022650439494
10154,4,1.6677777777777778
10006,9,70.2630713284262
10119,7,555.1953472222223
10033,9,128.6760974321473
10005,8,106.20276138117282
10467,12,121.0884756670133
10175,4,0.9359027777777779
10462,11,130.79753786977636
11102,9,134.67437776835368
10118,10,351.0128549382717
10302,7,103.79851683501685
11703,5,747.9244444444445
10044,5,55.83778528528529
10475,7,134.42137763713086
10459,9,191.18326835385264
10121,10,809.5216414141414
11040,10,278.5798423423422
10021,11,216.88436038961038
19034,5,733.4005555555556
11369,12,263.39071335817505
11436,12,174.93326673164398
10040,9,125.14432337604731
11421,12,98.6888566131028
11423,11,171.39162808641976
10601,5,851.3113888888889
10309,8,96.66678649237474
10174,4,0.2275
10464,7,83.810440287226
11241,9,697.8955
10280,7,66.32037912912918
10041,5,76.42006172839507
06468,6,1683.828611111111
10455,11,136.85112321268986
10701,5,733.2788888888889
10065,12,234.84580212667575
10118,4,143.13736111111112
10000,8,610.5546399176953
11021,4,1.5872222222222223
10034,12,100.7910517487509
10034,8,118.48511293965835
11371,8,1105.7487037037038
10465,8,108.55773528124321
10153,5,489.0801388888889
55343,5,751.8686111111111
02184,5,743.3855555555556
10026,12,149.43640962645975
10045,4,1.6219444444444444
10458,10,98.15636974015918
11430,12,1365.2507074652792
11372,12,121.58809144947448
10466,12,21.5593748695312
10310,7,98.78896524264572
10457,10,115.8202209014366
10308,8,175.09868575389225
11109,5,9.982621765601213
10105,9,478.7527991452992
10168,9,378.4510277777778
11239,7,43.411538134150454
10041,4,24.495
10107,4,5.699907407407408
10038,10,123.27209070620107
10115,5,104.01953703703704
10281,5,34.9370486111111
10158,4,0.25708333333333333
11692,9,139.98938888888898
11363,7,112.1979808317089
10010,11,225.34508804737445
11105,12,145.56734772829492
11239,12,35.346264730639646
10112,5,56.874111111111105
11366,11,80.97456969696974
11356,11,177.88841029848413
10038,11,139.95169924282428
11001,7,123.08682669082121
10475,8,130.87036350148364
10038,12,155.2218832876085
10301,10,155.7595621736002
11414,11,127.7789411702578
14221,5,735.3858333333334
10282,5,14.538288398692801
10173,4,0.4597222222222222
10464,8,124.70335858585854
10468,10,102.43566656995222
10128,12,178.07131736743227
10020,7,759.2426388888891
10169,5,35.061863425925935
11422,12,290.58499885215804
10022,12,273.58144109129734
11726,5,15.054722222222223
10110,5,1.0744444444444445
85252,5,26.7725
92108,6,733.9797222222222
10106,5,13.966913580246915
10464,9,209.09888888888878
14580,6,729.0013888888889
10111,5,0.38420634920634916
11428,11,207.63160701373826
11714,6,735.7625
55433,6,727.9575
10165,9,1124.4832407407407
10123,6,577.6972222222222
10123,5,71.25944444444444
10045,5,0.8221759259259259
11360,7,43.20448074974677
11224,12,135.4794028964859
10069,11,113.26024722222219
11581,6,779.5169444444444
10280,8,144.96624595469254
11359,5,13.311003086419753
48125,6,762.9655555555555
10271,5,1.2673232323232324
10111,7,564.3030555555556
10464,11,357.99350266362245
11242,6,547.7807407407407
10278,5,0.5795833333333333
11428,12,189.79006313131305
10302,10,175.98057942311615
10120,5,0.7535714285714287
10031,9,114.3675286744381
11005,5,10.042222222222222
13850,5,18.058055555555555
10175,7,604.8542592592593
11362,7,112.89743006993007
10122,6,730.0566666666666
10307,7,94.87492052023124
10282,7,85.90828282828281
10119,5,48.782222222222224
10005,9,72.64161040787627
10174,5,0.2775
10004,11,60.70414923747272
1155,6,783.3147222222223
11242,5,72.65595238095239
11204,8,102.47545302619709
10281,8,35.33947649572651
10103,7,868.6395833333332
10162,5,108.95875
11415,10,163.45494385964912
10020,9,761.220765765766
10020,12,276.8100082918737
10020,11,767.386312056738
10112,7,345.8197916666667
11251,5,0.7424074074074074
10152,5,1.592638888888889
10007,9,58.852187757201634
11791,5,22.054166666666667
11369,11,210.50326960309815
10154,5,11.85923611111111
11412,11,141.63862231182785
19428,7,1656.3797222222222
10170,5,46.01166666666666
10167,5,2.9427777777777777
10106,8,2486.3694444444445
10165,10,2719.9237037037037
10469,11,133.38049705152065
10158,5,0.3362847222222223
10105,7,219.7534090909091
10465,11,164.17274046815876
11791,6,262.7702777777778
10168,5,53.26592592592593
11003,5,16.604444444444443
10282,9,72.01043128654969
10281,10,96.2436377068557
10472,11,115.16479424861846
10000,10,364.09003187613854
10044,8,426.2633625730994
10172,5,37.750416666666666
10151,5,0.6708333333333333
10151,10,1988.84875
11798,5,0.7427777777777778
10451,10,157.7950027247955
11040,7,112.83015625000004
10475,10,121.13551598386105
11371,5,69.74277777777777
11371,9,1323.0327083333334
11241,8,883.8923611111112
11361,12,321.2333399668328
10474,9,144.2399315555559
37068,7,1634.7802777777779
10010,12,226.99829800388645
11692,11,231.37387513102752
10041,8,541.7211507936507
10173,6,52.17322222222223
10175,5,0.6752777777777778
10456,10,121.09587623306999
11743,6,693.3091666666667
11427,12,261.97611480075847
10044,7,76.46991379310347
11374,12,97.72047743055569
12345,5,2.493888888888889
11692,12,158.52137674950038
10120,8,122.34630341880344
10069,7,106.73643097643095
11040,12,229.33157828282836
10162,10,1011.5668518518518
11359,10,220.54581481481486
08332,6,733.0430555555556
10041,6,275.9661111111111
3361,7,1407.8069444444445
33021,6,734.9725
11520,6,734.0222222222222
33614,6,731.3330555555556
10006,12,128.01029108449774
84117,7,777.8258333333333
10281,6,3.4964254385964915
10271,6,1.4551111111111112
10280,10,731.8430199430197
63045,8,1623.203611111111
10151,6,160.810462962963
11695,6,1.49
11693,11,137.54457793959
11359,6,14.056484374999997
10123,7,327.15395833333326
89156,6,23.27638888888889
10004,12,70.52963497150992
10473,10,113.48151316312729
11239,10,39.32641954831795
08050,7,1370.183611111111
10158,6,0.3112962962962963
11419,12,145.36774538082125
10110,6,1.0520833333333335
10278,6,44.56134920634921
10279,9,327.96642857142854
10174,6,1.0565277777777777
10178,6,0.9036111111111111
10474,10,141.6592496505941
11780,7,734.6275
10118,6,6.4755208333333325
17110,7,739.6036111111111
11423,12,263.69380537400156
10153,6,15.533214285714285
11004,12,584.8080229885057
10112,12,1260.889611111111
10107,6,104.79722222222222
10120,6,0.7760802469135802
10550,7,774.5558333333333
10452,10,85.45766308596805
11251,6,46.64767361111112
10471,10,159.06958333333304
10006,10,49.31821964821967
10175,9,1031.7755555555555
10037,12,111.81640841521809
10282,10,77.7202325581395
10005,11,136.01595410628008
10162,6,1.8279166666666669
84058,7,736.3058333333333
10105,11,2031.4623765432095
10172,6,1.7777777777777777
10045,6,18.654027777777777
10103,6,240.38194444444446
10007,10,76.45567682421225
11791,7,737.2525
10123,9,544.8607638888889
10179,6,0.8947222222222222
10005,12,139.2629131054132
10075,12,169.12195999434545
07078,7,735.4325
11109,9,79.11737403100774
11363,11,149.60320565907534
10168,10,578.3038636363636
10069,9,83.76076252723314
10475,11,129.40593835885352
10166,6,51.03111111111111
10037,11,148.13911866540747
18642,6,47.695277777777775
08527,7,755.9894444444444
11359,7,14.947576628352488
33614,7,732.7516666666667
10004,10,47.584955914481895
10165,6,0.03944444444444444
10112,9,990.1086111111111
10121,11,595.2755648148144
40202,7,760.8880555555555
11001,12,233.53679330065364
10115,6,0.45611111111111113
11693,12,178.62414240659885
10470,10,124.94437615217034
10176,6,0.8069444444444445
10005,10,103.22865668402778
12345,6,2.7041666666666666
11695,7,118.825
10168,7,162.94868055555554
10281,9,30.909399551066223
10281,7,4.8503703703703716
10177,6,1.9108333333333334
10177,10,1191.4068055555556
10169,7,24.090267489711923
10466,10,30.537155489840366
11005,7,143.16229166666665
10307,9,79.61356050818264
11359,8,130.2482638888889
10165,12,2216.678472222222
10474,12,173.17896797839506
00000,7,45.04152777777778
10121,12,566.7800084175084
10048,7,63.102916666666665
10044,12,303.49842803030293
10956,7,10.392777777777777
10162,7,79.50368055555556
10278,7,7.57925925925926
91744,8,756.6147222222222
10281,11,128.54804580896683
11359,11,285.1625641025641
00083,7,1.8255555555555556
10470,11,79.4534553325463
10115,10,2221.5619444444446
10107,7,20.0159126984127
10279,7,0.6741666666666667
10155,9,817.0334722222221
84117,8,781.4319444444444
10172,7,1.2849444444444444
10120,7,0.7448611111111111
11040,11,159.1329385964913
11005,8,371.11661111111107
10115,7,0.6780555555555555
10178,7,0.9816666666666667
10178,9,524.6658333333334
10118,7,0.5160555555555556
10153,7,2.322146464646465
10470,12,101.56075400492921
10110,7,1.5634722222222224
10166,7,8.106018518518518
84043,7,24.690555555555555
19013,8,735.6127777777778
10170,7,0.39166666666666666
10007,11,82.37025518925509
35244,8,726.1694444444445
10154,7,11.012361111111112
10112,8,505.5894444444445
11767,8,786.5669444444444
55439,8,828.4119444444444
11747,8,789.6044444444444
10282,12,184.3205555555556
10176,7,0.6827777777777778
10167,7,8.965
19034,8,733.4272222222222
10169,8,83.29834876543211
10118,8,56.90331349206348
10173,7,132.61777777777777
10577,7,21.779166666666665
10106,7,92.4825
77491,7,91.37125
10055,7,149.1952777777778
11109,8,17.537395833333328
10044,9,193.80457125603849
10172,11,1651.7567592592593
08690,9,1045.7455555555555
10165,7,0.5455555555555556
11010,8,786.1691666666667
38153,8,784.8619444444445
10119,9,356.9988194444444
10174,7,0.1063888888888889
10152,7,1.2922222222222222
10151,7,0.8652777777777778
10080,7,1.4002777777777777
10158,7,0.25375000000000003
10179,7,17.666666666666668
0000,7,1.3988888888888888
11251,7,3.1175
11242,7,18.43638888888889
10174,8,20.47074074074074
11040,8,38.82024154589372
10045,8,182.9673611111111
11371,7,0.17416666666666666
91356,8,733.8591666666666
10167,8,8.601111111111111
11001,11,128.27052777777777
10170,10,551.577037037037
10278,8,18.877129629629632
10271,8,0.9317361111111111
10176,8,4.313055555555556
10044,10,153.32775956284158
28201,9,787.9322222222222
75065,9,784.8980555555555
10151,8,1.8086111111111112
10111,9,634.6720833333334
10165,8,7.38212962962963
10464,10,153.1815912698412
10103,8,25.624888888888893
46250,9,724.9816666666667
10158,8,0.2652777777777778
10105,8,88.06481481481482
10006,11,59.24383705007831
10123,8,1.5819444444444444
10107,8,2.8951851851851855
11542,9,738.2894444444445
11695,10,1971.6119444444444
02062,9,788.2338888888889
17111,9,786.2125
11716,9,781.9944444444444
07660,8,59.80277777777778
11010,9,738.2869444444444
10168,11,533.669212962963
11040,9,74.98543333333336
10118,9,152.77694444444444
10152,8,22.03986111111111
10169,9,87.45827546296294
10171,8,1.1910555555555555
10110,8,1.4425
19082,8,19.03527777777778
10279,8,72.40412037037038
11697,9,160.55578703703705
14215,9,735.8552777777778
89113,9,730.9308333333333
10153,8,1.3418055555555557
11749,8,38.99194444444444
10115,8,25.278333333333332
10173,8,63.36666666666667
10154,8,4.4719444444444445
11021,8,72.09
10172,8,3.857916666666667
10080,8,1.2824074074074074
11706,9,758.4219444444444
61265,9,732.2891666666667
10170,8,2.008888888888889
50613,9,737.2041666666667
10168,8,3.85
11561,8,50.11194444444445
11590,9,308.6813888888889
12065,9,506.0252777777778
10178,8,3.1169444444444445
10178,10,158.64600694444448
10069,10,29.033266283524885
11359,9,55.17441358024692
10278,9,31.30867283950617
10000,9,30.995563973063966
11005,9,19.653935185185187
10080,9,1.966388888888889
10176,9,0.9868518518518519
10120,9,1.9282936507936508
10166,9,1.5919444444444444
10174,9,0.3188888888888889
10069,12,130.84432098765427
10048,9,1.6488888888888888
10111,10,179.99819444444447
10105,10,253.72883333333328
10107,9,33.899104938271606
10045,9,1.1629166666666666
10151,9,8.717083333333333
10162,9,61.663333333333334
10154,9,18.183680555555554
10153,9,2.6652777777777774
10153,10,273.6506944444444
10158,9,0.1425
10110,9,5.003555555555556
10170,9,0.28888888888888886
10041,9,8.460694444444446
11590,10,737.1005555555555
10152,11,1839.7070833333332
12345,9,5.618972222222223
10000,11,167.94599747474743
10171,9,1.1328703703703704
11743,9,96.52833333333334
10115,9,1.1247222222222222
10271,9,23.71534722222222
10172,10,587.5527777777778
11239,11,20.72756174698797
10105,12,1009.3810317460319
12747,10,726.6441666666667
10103,9,1.7403703703703703
10103,10,159.28305555555556
10119,11,719.7975
10119,10,202.18366666666665
10112,10,463.3967592592592
10106,9,4.371388888888889
10106,10,617.1019444444445
49204,10,406.35555555555555
11580,10,734.8616666666667
29603,10,733.3419444444445
92108,10,731.5252777777778
10169,10,83.58612318840581
10167,9,54.86138888888889
10803,10,166.08277777777778
10174,10,98.78824074074072
11109,10,50.82277777777777
15212,10,734.5991666666666
10173,11,1016.5966666666667
10282,11,66.5750896057348
10278,10,18.063166666666667
18508,9,14.985555555555555
11697,10,145.89120370370367
10171,10,44.06265873015873
10173,10,4.716611111111112
11251,10,1.6841666666666666
10271,10,0.6838888888888889
10279,10,30.317666666666668
10158,10,0.8211111111111111
10176,10,3.53875
10120,10,1.030347222222222
10044,11,400.55105855855857
10110,11,198.7959027777778
07470,11,733.5911111111111
10123,10,7.7716111111111115
11005,10,1.6049074074074072
10153,11,487.0276388888889
11241,10,2.7675
11706,11,728.5475
10169,11,146.46115384615385
10107,10,5.476284722222222
11242,10,30.027916666666666
11359,12,432.7707222222222
18508,10,26.592222222222222
10154,10,5.475833333333333
10110,10,1.1922222222222223
11010,10,124.76916666666666
37072,11,807.045
10279,11,405.9504166666667
12345,10,1.3137962962962961
10103,11,84.31287037037038
10704,11,724.3705555555556
10041,11,268.7297222222222
10175,10,1.785
11021,10,1.0155555555555555
10041,10,27.011805555555554
11550,10,168.4088888888889
10523,11,732.0508333333333
11371,10,13.895277777777778
07080,11,738.0588888888889
10167,10,1.485
00083,10,0.6179629629629629
07002,10,74.02555555555556
10475,12,121.55049178895888
84020,11,730.7969444444444
11109,11,42.42340909090909
10502,12,1025.606388888889
07080,12,1129.8830555555555
11242,11,786.645
11788,10,38.26444444444444
11371,11,497.1311111111111
11697,12,339.35185185185185
11697,11,43.33649305555556
10155,11,541.8188888888889
10170,11,13.376000000000001
10271,11,144.935
10162,11,97.9162962962963
10112,11,0.3036111111111111
10580,11,69.04138888888889
10048,11,3.1706944444444445
10120,11,2.1746388888888886
10106,12,985.5297222222222
10278,11,0.4796666666666667
10176,11,6.911944444444444
11109,12,124.48568996415773
10158,11,221.71999999999997
92660,12,733.7619444444445
11251,11,53.96722222222222
10106,11,5.0905555555555555
10118,11,34.03180555555556
10111,12,381.7422222222222
10169,12,94.6879700854701
55439,11,372.4505555555556
12345,11,1.8625
10179,11,83.26305555555555
10175,11,1.995
10153,12,819.0929166666667
11042,11,24.983888888888888
10045,11,1.5599074074074075
02062,12,725.2872222222222
10177,11,34.028055555555554
11576,11,122.17222222222222
10178,11,10.17925925925926
11577,11,139.99027777777778
10103,12,279.6568055555556
10174,11,0.5700462962962963
10171,11,1.6705555555555556
1172,11,214.36416666666668
75262,12,903.8188888888889
11371,12,751.3502777777778
10280,12,67.25931216931217
12528,12,737.8652777777778
10178,12,630.0192592592592
11801,12,733.5722222222222
10115,11,9.616666666666667
11695,11,8.836388888888889
10174,12,135.38922222222226
40031,12,912.6880555555556
10170,12,129.62986111111113
10123,12,244.9699074074074
10172,12,74.52305555555556
11241,11,1.9427777777777777
11552,12,734.0955555555555
10710,12,756.5555555555555
10279,12,47.49277777777778
10118,12,47.32425925925926
00083,11,0.4752777777777778
10158,12,91.1375
10120,12,13.402314814814815
10281,12,1.0090972222222223
12345,12,7.361180555555556
10176,12,3.7937037037037036
10119,12,21.60878472222222
10041,12,14.834027777777777
10271,12,0.8068055555555556
10278,12,15.11190972222222
10110,12,1.8825925925925926
10171,12,1.196388888888889
72712,12,72.53194444444445
11005,12,287.87944444444446
10048,12,1.6541666666666668
10168,12,63.565416666666664
10162,12,3.2959444444444443
10175,12,0.5458333333333333
10045,12,2.231759259259259
10173,12,0.65
10151,12,70.25416666666666
10152,12,14.965277777777779
10154,12,1.625
10167,12,0.8538888888888889
00083,12,0.36944444444444446
77491,12,18.315833333333334
10400,12,9.566180555555555
10055,12,4.468333333333334
11242,12,97.35194444444444
11767,12,42.18666666666667
10115,12,23.581944444444446
